"id","attendance_date","time","machine_id","create_uid/id","create_date","date","department/id","name","employee_id/id","write_uid/id","write_date"
"__export__.ecube_raw_attendance_158395","2017-12-27 08:53:35","08:53:35","8680","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1591","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158396","2017-12-27 08:54:36","08:54:36","8445","base.user_root","2017-12-27 11:50:07","2017-12-27","INTER QUALITY","192.168.20.25","__export__.hr_employee_1547","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158397","2017-12-27 08:55:19","08:55:19","9019","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1587","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158398","2017-12-27 08:55:47","08:55:47","8506","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1450","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158399","2017-12-27 08:56:09","08:56:09","8209","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1596","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158400","2017-12-27 08:56:28","08:56:28","9013","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""B""","192.168.20.25","__export__.hr_employee_1572","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158401","2017-12-27 08:57:17","08:57:17","8966","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""B""","192.168.20.25","__export__.hr_employee_1578","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158402","2017-12-27 08:59:46","08:59:46","8843","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1592","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158403","2017-12-27 09:01:18","09:01:18","9037","base.user_root","2017-12-27 11:50:07","2017-12-27","INTER QUALITY","192.168.20.25","__export__.hr_employee_1558","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158404","2017-12-27 09:02:54","09:02:54","8505","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1597","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158405","2017-12-27 09:03:46","09:03:46","8486","base.user_root","2017-12-27 11:50:07","2017-12-27","PACKING ""C""","192.168.20.25","__export__.hr_employee_1590","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158406","2017-12-27 09:12:41","09:12:41","8802","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""C""","192.168.20.25","__export__.hr_employee_1530","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158407","2017-12-27 09:13:59","09:13:59","8897","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1461","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158408","2017-12-27 09:15:31","09:15:31","7997","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1444","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158409","2017-12-27 09:17:23","09:17:23","8911","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1464","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158410","2017-12-27 09:22:28","09:22:28","8837","base.user_root","2017-12-27 11:50:07","2017-12-27","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1458","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158411","2017-12-27 10:04:46","10:04:46","8438","base.user_root","2017-12-27 11:50:07","2017-12-27","QUALITY EXECUTIVE","192.168.20.25","__export__.hr_employee_1657","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158412","2017-12-27 11:16:08","11:16:08","7940","base.user_root","2017-12-27 11:50:07","2017-12-27","STITCHING LINE 06","192.168.20.25","__export__.hr_employee_1767","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158413","2017-12-27 12:25:18","12:25:18","8968","base.user_root","2017-12-27 11:50:07","2017-12-27","STITCHING LINE 05","192.168.20.25","__export__.hr_employee_1746","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158414","2017-12-27 13:20:28","13:20:28","8900","base.user_root","2017-12-27 11:50:07","2017-12-27","QUALITY EXECUTIVE","192.168.20.25","__export__.hr_employee_1659","base.user_root","2017-12-27 11:50:07"
"__export__.ecube_raw_attendance_158415","2017-12-19 14:06:26","14:06:26","2","base.user_root","2017-12-27 11:50:25","2017-12-19","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158416","2017-12-19 14:06:29","14:06:29","2","base.user_root","2017-12-27 11:50:25","2017-12-19","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158417","2017-12-19 16:06:26","16:06:26","3445","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1328","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158418","2017-12-19 17:09:47","17:09:47","3978","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1304","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158419","2017-12-19 17:10:46","17:10:46","8935","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1649","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158420","2017-12-19 17:31:26","17:31:26","8834","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1321","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158421","2017-12-19 17:50:43","17:50:43","7010","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1324","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158422","2017-12-19 17:51:02","17:51:02","8381","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1642","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158423","2017-12-19 17:51:22","17:51:22","2009","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1626","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158424","2017-12-19 17:51:56","17:51:56","3574","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1627","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158425","2017-12-19 17:52:19","17:52:19","8482","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1643","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158426","2017-12-19 17:54:13","17:54:13","8902","base.user_root","2017-12-27 11:50:25","2017-12-19","CUTTING ""A""","192.168.20.22","__export__.hr_employee_1388","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158427","2017-12-19 17:54:51","17:54:51","8580","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1646","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158428","2017-12-19 18:01:03","18:01:03","8496","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1645","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158429","2017-12-19 18:16:49","18:16:49","23","base.user_root","2017-12-27 11:50:25","2017-12-19","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158430","2017-12-19 18:35:42","18:35:42","7600","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1633","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158431","2017-12-19 19:06:00","19:06:00","3615","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1628","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158432","2017-12-19 19:53:49","19:53:49","5945","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1307","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158433","2017-12-19 20:12:35","20:12:35","8844","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1305","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158434","2017-12-19 20:42:38","20:42:38","6538","base.user_root","2017-12-27 11:50:25","2017-12-19","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1761","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158435","2017-12-19 20:42:54","20:42:54","5863","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1630","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158436","2017-12-19 20:43:26","20:43:26","8677","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1647","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158437","2017-12-19 20:43:36","20:43:36","8935","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1649","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158438","2017-12-19 20:43:41","20:43:41","8489","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1644","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158439","2017-12-19 20:43:53","20:43:53","8003","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1638","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158440","2017-12-19 20:43:58","20:43:58","8188","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1640","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158441","2017-12-19 20:44:02","20:44:02","7497","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1632","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158442","2017-12-19 20:44:07","20:44:07","8838","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1648","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158443","2017-12-19 20:46:39","20:46:39","8848","base.user_root","2017-12-27 11:50:25","2017-12-19","SEWING QUALITY LINE 02","192.168.20.22","__export__.hr_employee_1676","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158444","2017-12-19 20:47:26","20:47:26","8014","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1639","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158445","2017-12-19 20:51:23","20:51:23","116","base.user_root","2017-12-27 11:50:25","2017-12-19","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158446","2017-12-19 20:52:03","20:52:03","8280","base.user_root","2017-12-27 11:50:25","2017-12-19","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1784","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158447","2017-12-19 20:57:49","20:57:49","8061","base.user_root","2017-12-27 11:50:25","2017-12-19","PRODUCT DEVELOPMENT ""F.D""","192.168.20.22","__export__.hr_employee_1603","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158448","2017-12-19 22:11:52","22:11:52","8793","base.user_root","2017-12-27 11:50:25","2017-12-19","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1319","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158449","2017-12-19 23:36:36","23:36:36","8832","base.user_root","2017-12-27 11:50:25","2017-12-19","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1770","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158450","2017-12-20 05:28:30","05:28:30","8834","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1321","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158451","2017-12-20 05:37:40","05:37:40","7041","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1325","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158452","2017-12-20 05:54:53","05:54:53","7010","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1324","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158453","2017-12-20 07:16:32","07:16:32","8431","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SWEEPERS","192.168.20.22","__export__.hr_employee_1331","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158454","2017-12-20 08:42:03","08:42:03","7497","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1632","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158455","2017-12-20 08:42:22","08:42:22","5863","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1630","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158456","2017-12-20 08:43:18","08:43:18","8217","base.user_root","2017-12-27 11:50:25","2017-12-20","R&I DEPARTMENT","192.168.20.22","__export__.hr_employee_1664","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158457","2017-12-20 08:43:31","08:43:31","8801","base.user_root","2017-12-27 11:50:25","2017-12-20","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1801","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158458","2017-12-20 08:46:31","08:46:31","8936","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1650","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158459","2017-12-20 08:46:47","08:46:47","8453","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""B""","192.168.20.22","__export__.hr_employee_1408","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158460","2017-12-20 08:47:32","08:47:32","8842","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1312","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158461","2017-12-20 08:47:58","08:47:58","6605","base.user_root","2017-12-27 11:50:25","2017-12-20","COMMERCIAL","192.168.20.22","__export__.hr_employee_1378","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158462","2017-12-20 08:48:05","08:48:05","8188","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1640","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158463","2017-12-20 08:48:58","08:48:58","6105","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1308","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158464","2017-12-20 08:49:29","08:49:29","7306","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""B""","192.168.20.22","__export__.hr_employee_1420","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158465","2017-12-20 08:50:03","08:50:03","8070","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""B""","192.168.20.22","__export__.hr_employee_1405","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158466","2017-12-20 08:53:11","08:53:11","5945","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1307","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158467","2017-12-20 08:56:43","08:56:43","7902","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1636","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158468","2017-12-20 08:57:07","08:57:07","8496","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1645","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158469","2017-12-20 08:57:15","08:57:15","8902","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""A""","192.168.20.22","__export__.hr_employee_1388","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158470","2017-12-20 08:57:33","08:57:33","8145","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1301","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158471","2017-12-20 09:00:24","09:00:24","8848","base.user_root","2017-12-27 11:50:25","2017-12-20","SEWING QUALITY LINE 02","192.168.20.22","__export__.hr_employee_1676","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158472","2017-12-20 09:01:31","09:01:31","8924","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1300","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158473","2017-12-20 09:01:43","09:01:43","9046","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1302","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158474","2017-12-20 09:01:54","09:01:54","8226","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""A""","192.168.20.22","__export__.hr_employee_1382","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158475","2017-12-20 09:02:00","09:02:00","8489","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1644","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158476","2017-12-20 09:02:04","09:02:04","8677","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1647","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158477","2017-12-20 09:02:44","09:02:44","8641","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1310","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158478","2017-12-20 09:02:56","09:02:56","8954","base.user_root","2017-12-27 11:50:25","2017-12-20","CUTTING ""A""","192.168.20.22","__export__.hr_employee_1389","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158479","2017-12-20 09:03:13","09:03:13","7974","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1637","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158480","2017-12-20 09:04:02","09:04:02","8482","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1643","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158481","2017-12-20 09:04:09","09:04:09","23","base.user_root","2017-12-27 11:50:25","2017-12-20","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158482","2017-12-20 09:04:30","09:04:30","3574","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1627","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158483","2017-12-20 09:04:38","09:04:38","8416","base.user_root","2017-12-27 11:50:25","2017-12-20","FINISHING QUALITY ""B""","192.168.20.22","__export__.hr_employee_1484","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158484","2017-12-20 09:06:23","09:06:23","8123","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1315","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158485","2017-12-20 09:06:45","09:06:45","7600","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1633","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158486","2017-12-20 09:07:03","09:07:03","8935","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1649","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158487","2017-12-20 09:07:45","09:07:45","8003","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1638","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158488","2017-12-20 09:08:49","09:08:49","6139","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN FABRICS STORE","192.168.20.22","__export__.hr_employee_1309","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158489","2017-12-20 09:09:26","09:09:26","7","base.user_root","2017-12-27 11:50:25","2017-12-20","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158490","2017-12-20 09:09:54","09:09:54","8381","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1642","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158491","2017-12-20 09:10:02","09:10:02","7295","base.user_root","2017-12-27 11:50:25","2017-12-20","FINISHING QUALITY ""B""","192.168.20.22","__export__.hr_employee_1511","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158492","2017-12-20 09:11:38","09:11:38","670","base.user_root","2017-12-27 11:50:25","2017-12-20","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158493","2017-12-20 09:14:29","09:14:29","8570","base.user_root","2017-12-27 11:50:25","2017-12-20","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1768","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158494","2017-12-20 09:14:44","09:14:44","8061","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT ""F.D""","192.168.20.22","__export__.hr_employee_1603","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158495","2017-12-20 09:16:02","09:16:02","8938","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1651","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158496","2017-12-20 09:17:08","09:17:08","8014","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1639","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158497","2017-12-20 09:17:24","09:17:24","8838","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1648","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158498","2017-12-20 09:17:55","09:17:55","16","base.user_root","2017-12-27 11:50:25","2017-12-20","","192.168.20.22","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158499","2017-12-20 09:19:55","09:19:55","2009","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1626","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158500","2017-12-20 09:20:18","09:20:18","8580","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1646","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158501","2017-12-20 09:22:08","09:22:08","3615","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1628","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158502","2017-12-20 09:30:02","09:30:02","8642","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1317","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158503","2017-12-20 09:43:04","09:43:04","7896","base.user_root","2017-12-27 11:50:25","2017-12-20","PACKING ""A""","192.168.20.22","__export__.hr_employee_1567","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158504","2017-12-20 09:43:18","09:43:18","7274","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT ""F.D""","192.168.20.22","__export__.hr_employee_1617","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158505","2017-12-20 10:31:37","10:31:37","3978","base.user_root","2017-12-27 11:50:25","2017-12-20","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1304","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158506","2017-12-20 10:46:44","10:46:44","2826","base.user_root","2017-12-27 11:50:25","2017-12-20","WASHING","192.168.20.22","__export__.hr_employee_1804","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158507","2017-12-20 14:00:09","14:00:09","8832","base.user_root","2017-12-27 11:50:25","2017-12-20","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1770","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_158508","2017-12-20 16:27:30","16:27:30","8787","base.user_root","2017-12-27 11:50:25","2017-12-20","PRODUCT DEVELOPMENT ""M""","192.168.20.22","__export__.hr_employee_1621","base.user_root","2017-12-27 11:50:25"
